Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63655d11c66a5d60c6805670,610976a9397b8cbaecbc05f3,APPROVED,2022-11-04T18:42:32.205000Z,2022-11-04T18:45:21.977000Z,2022-11-08T20:00:12.216000,2022-11-04T18:45:22.456660Z,170,C4DAS9DL,88,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655d1ede5139492dadb84e,5d520a2a08c3b00019384072,APPROVED,2022-11-04T18:42:41.518000Z,2022-11-04T18:58:12.829000Z,2022-11-08T20:00:12.327000,2022-11-04T18:58:13.308249Z,932,C4DAS9DL,1421,22,Female,Black,United States,United States,United States,English,No,Due to start a new job within the next month
63655d2a9fa3a9404298ee5e,600f455bb9d3f7107e673797,APPROVED,2022-11-04T18:42:55.476000Z,2022-11-04T18:44:38.423000Z,2022-11-08T20:00:12.441000,2022-11-04T18:44:38.847466Z,103,C4DAS9DL,226,38,Female,Black,Jamaica,United States,Jamaica,English,DATA_EXPIRED,DATA_EXPIRED
63655d3206b3a6b56e8d9865,5e6fca371814a4594af2f420,APPROVED,2022-11-04T18:43:01.506000Z,2022-11-04T18:44:36.413000Z,2022-11-08T19:59:52.246000,2022-11-04T18:44:37.591729Z,95,C4DAS9DL,644,30,Male,White,United States,United States,United States,English,No,Part-Time
63655d35ee7e3715fa596802,628b8ef9ef5432197c27bbc9,APPROVED,2022-11-04T18:43:05.063000Z,2022-11-04T18:45:24.331000Z,2022-11-08T19:59:52.342000,2022-11-04T18:45:24.763870Z,140,C4DAS9DL,611,32,Male,Black,United States,United States,United States,English,No,Part-Time
63655d3691faf85ec7f46408,5d1c31bab6a81c001af88564,REJECTED,2022-11-04T18:43:05.130000Z,2022-11-04T18:44:38.272000Z,2022-11-05T15:16:02.910000Z,2022-11-04T18:44:38.719000Z,94,C4DAS9DL,1389,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63655d5d535e5b73694d3092,613e157ccd6af6049001ce25,APPROVED,2022-11-04T18:43:48.966000Z,2022-11-04T18:47:16.997000Z,2022-11-08T20:00:12.554000,2022-11-04T18:47:17.319820Z,209,C4DAS9DL,1314,66,Female,White,United States,United States,Armenia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655d8914140fe95c936b96,57a7ead9275be6000135b6be,APPROVED,2022-11-04T18:44:27.448000Z,2022-11-04T18:45:41.635000Z,2022-11-08T19:59:52.434000,2022-11-04T18:45:42.087029Z,75,C4DAS9DL,199,38,Male,White,France,United States,France,English,No,DATA_EXPIRED
63655da383f7d3dfc7707ab0,632cafe32ff306f698e26991,APPROVED,2022-11-04T18:44:54.074000Z,2022-11-04T18:46:41.903000Z,2022-11-08T19:59:52.531000,2022-11-04T18:46:42.334615Z,108,C4DAS9DL,63,26,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
63655dc8155b5577aaeed7b9,60204556a5fe01622758e71d,APPROVED,2022-11-04T18:45:31.195000Z,2022-11-04T18:48:42.202000Z,2022-11-08T19:59:52.623000,2022-11-04T18:48:42.795093Z,192,C4DAS9DL,1297,48,Male,Asian,China,United States,China,English,No,DATA_EXPIRED
63655dd67238c44a99ed042f,6365446b73abeaf8404d302e,APPROVED,2022-11-04T18:45:48.258000Z,2022-11-04T18:48:51.008000Z,2022-11-08T20:00:12.663000,2022-11-04T18:48:51.849114Z,183,C4DAS9DL,2,59,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655dd79950b2c9d5d46c38,612d392b4ed3130794cc1eeb,APPROVED,2022-11-04T18:45:46.103000Z,2022-11-04T18:46:54.485000Z,2022-11-08T20:00:12.778000,2022-11-04T18:46:54.971287Z,69,C4DAS9DL,908,19,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
63655de4cf7b752d3b999fde,5ca60cd95a6f9a0015b2d034,APPROVED,2022-11-04T18:46:01.228000Z,2022-11-04T18:47:48.042000Z,2022-11-08T19:59:52.716000,2022-11-04T18:47:48.406360Z,107,C4DAS9DL,3364,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655e08a4dcc5c03f4d302b,5d48f454fb0ce0001a050283,APPROVED,2022-11-04T18:46:39.424000Z,2022-11-04T18:48:34.577000Z,2022-11-08T20:00:12.889000,2022-11-04T18:48:34.994934Z,116,C4DAS9DL,2875,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655e0e2d26366770ee2b7f,627161ec9a2c16ab6496e364,APPROVED,2022-11-04T18:46:42.104000Z,2022-11-04T18:48:18.574000Z,2022-11-08T19:59:52.810000,2022-11-04T18:48:19.034709Z,97,C4DAS9DL,250,22,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63655e216ef147ca962c934a,5e976f67be609822f1146463,APPROVED,2022-11-04T18:49:26.007000Z,2022-11-04T18:51:18.592000Z,2022-11-08T19:59:52.904000,2022-11-04T18:51:19.662736Z,113,C4DAS9DL,2367,51,Male,White,United States,United States,United States,English,No,Part-Time
63655e3311abd1ac6236c461,60bd3949b6f6d9c3453e8def,APPROVED,2022-11-04T18:47:19.168000Z,2022-11-04T18:49:09.985000Z,2022-11-08T20:00:13.001000,2022-11-04T18:49:10.414287Z,111,C4DAS9DL,1752,50,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655e4d67b9de1d09bc6acc,60fcf9abf635e9904cb7dca9,APPROVED,2022-11-04T18:47:44.547000Z,2022-11-04T18:48:53.036000Z,2022-11-08T20:00:13.115000,2022-11-04T18:48:55.950383Z,69,C4DAS9DL,2012,22,Female,Other,United States,United States,United States,English,Yes,Other
63655e7a54d283db3963093f,5ed00568bb7bc80b46b0a88d,APPROVED,2022-11-04T18:48:41.432000Z,2022-11-04T18:53:48.814000Z,2022-11-08T20:00:13.224000,2022-11-04T18:53:49.160603Z,308,C4DAS9DL,1812,32,Female,White,United States,United States,United States,English,No,Other
63655e83ed0bff41c5f9a253,5e69747159921f000b6a17df,APPROVED,2022-11-04T18:48:39.046000Z,2022-11-04T18:50:27.487000Z,2022-11-08T20:00:13.334000,2022-11-04T18:50:27.991267Z,109,C4DAS9DL,139,39,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63655e9cdf446827590df56e,5adcefb65f327e0001fb4c05,APPROVED,2022-11-04T18:49:04.439000Z,2022-11-04T18:50:16.384000Z,2022-11-08T19:59:52.999000,2022-11-04T18:50:17.225015Z,72,C4DAS9DL,3841,41,Male,White,United States,United States,United States,English,No,Full-Time
63655ea28a3e8d5063f9a296,5eaca7d096a624329dcb5e1d,APPROVED,2022-11-04T18:49:12.206000Z,2022-11-04T18:50:34.735000Z,2022-11-08T20:00:13.444000,2022-11-04T18:50:35.134357Z,83,C4DAS9DL,775,22,Female,White,United States,United States,United States,English,No,Full-Time
63655ed18a24155189c33642,62740df32a7f307b397869db,APPROVED,2022-11-04T18:49:57.410000Z,2022-11-04T18:51:34.184000Z,2022-11-08T20:00:13.563000,2022-11-04T18:51:35.721787Z,97,C4DAS9DL,300,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63655edac21ac7a7edadb833,62b9bd2b93657665bf0fc91d,APPROVED,2022-11-04T18:50:06.290000Z,2022-11-04T18:52:03.249000Z,2022-11-08T20:00:13.675000,2022-11-04T18:52:03.696647Z,117,C4DAS9DL,475,25,Female,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
63655ef8d28da619128b641a,5b66358e9ed653000189c427,APPROVED,2022-11-04T18:50:35.376000Z,2022-11-04T18:52:33.289000Z,2022-11-08T19:59:53.097000,2022-11-04T18:52:33.749380Z,118,C4DAS9DL,1812,30,Male,Other,United States,United States,United States,English,No,Full-Time
63655efd77a63b588f0df592,609ecb77b7a7d8126b513a4b,APPROVED,2022-11-04T18:50:41.180000Z,2022-11-04T18:52:11.869000Z,2022-11-08T19:59:53.193000,2022-11-04T18:52:12.322692Z,91,C4DAS9DL,249,22,Male,Asian,Canada,United States,Canada,English,Yes,Part-Time
63655f0c7ba04a577c66124e,55f5e5e132af740012171c62,APPROVED,2022-11-04T18:51:13.972000Z,2022-11-04T18:52:54.970000Z,2022-11-08T20:00:13.781000,2022-11-04T18:52:55.779060Z,101,C4DAS9DL,2434,47,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
63655f2d0495e36ba341ae99,600628028f2211980fd1632c,APPROVED,2022-11-04T18:51:27.928000Z,2022-11-04T18:52:40.473000Z,2022-11-08T19:59:53.284000,2022-11-04T18:52:40.817939Z,73,C4DAS9DL,1744,29,Male,White,United States,United States,United States,English,No,Full-Time
63655f33efd2ac6d6d5388cf,62e99c5ba3484be10c322440,APPROVED,2022-11-04T18:51:34.357000Z,2022-11-04T18:53:15.572000Z,2022-11-08T19:59:53.380000,2022-11-04T18:53:15.961635Z,102,C4DAS9DL,213,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655f3c195ff20b0736c441,5eaad5dcc2e64603e5122442,APPROVED,2022-11-04T18:51:42.892000Z,2022-11-04T18:53:12.532000Z,2022-11-08T19:59:53.471000,2022-11-04T18:53:13.020180Z,90,C4DAS9DL,2806,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655f4bb7e63a6be76612e3,58a652549a17120001d9193f,APPROVED,2022-11-04T18:51:58.859000Z,2022-11-04T18:53:20.120000Z,2022-11-08T20:00:13.892000,2022-11-04T18:53:20.589839Z,82,C4DAS9DL,1153,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63655f695a076ae9225ee776,6046df92e1974f153fb14b48,APPROVED,2022-11-04T18:52:29.060000Z,2022-11-04T18:53:43.752000Z,2022-11-08T20:00:14.003000,2022-11-04T18:53:44.431865Z,75,C4DAS9DL,552,32,Female,White,United States,United States,United States,English,No,Part-Time
63655f6b5ab6ea48d319d4e9,611183c67911657721712872,APPROVED,2022-11-04T18:52:30.811000Z,2022-11-04T18:53:58.893000Z,2022-11-08T19:59:53.573000,2022-11-04T18:53:59.301944Z,89,C4DAS9DL,439,20,Male,Asian,United States,United States,Cambodia,English,Yes,Other
63655f6fc768ca6aefed0436,60fe5017da1ab700dfd450e9,APPROVED,2022-11-04T18:52:35.742000Z,2022-11-04T18:54:04.761000Z,2022-11-08T20:00:14.114000,2022-11-04T18:54:05.151516Z,90,C4DAS9DL,316,22,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
63655f8e0451d70592805674,5fca054298bccf24d97f2530,APPROVED,2022-11-04T18:53:05.693000Z,2022-11-04T18:55:39.468000Z,2022-11-08T20:00:14.229000,2022-11-04T18:55:39.966478Z,154,C4DAS9DL,2331,49,Female,White,United States,United States,United States,English,No,Part-Time
63655f9db1b1d02244d46c6e,5b5b4df10d0e6800012cd36c,APPROVED,2022-11-04T18:53:20.785000Z,2022-11-04T18:59:18.543000Z,2022-11-08T19:59:53.667000,2022-11-04T18:59:18.935893Z,358,C4DAS9DL,1806,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655faca5bf22322ccbc80f,5d63275f9b22da000117b107,APPROVED,2022-11-04T18:53:34.673000Z,2022-11-04T18:56:10.469000Z,2022-11-08T19:59:53.762000,2022-11-04T18:56:10.873907Z,156,C4DAS9DL,2405,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655fb03f367127c52d05e7,62eda5558d22fb31eba6a451,APPROVED,2022-11-04T18:53:38.868000Z,2022-11-04T18:55:00.303000Z,2022-11-08T19:59:53.861000,2022-11-04T18:55:01.526245Z,82,C4DAS9DL,303,25,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63655fba6ef147ca962c9374,5cbfd2c776a6810001fd29b2,APPROVED,2022-11-04T18:53:48.513000Z,2022-11-04T18:55:16.566000Z,2022-11-08T19:59:53.964000,2022-11-04T18:55:17.195206Z,89,C4DAS9DL,1530,29,Male,White,United States,United States,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63655fd56a5f8d7f845bbd29,60d22b95ea12a89273fde27d,APPROVED,2022-11-04T18:54:16.768000Z,2022-11-04T18:56:33.021000Z,2022-11-08T20:00:14.348000,2022-11-04T18:56:33.471621Z,137,C4DAS9DL,628,28,Female,White,United States,United States,United States,English,No,Part-Time
63655fd9dbffc52a375388a1,5c742339e621f900163f4543,APPROVED,2022-11-04T18:54:41.495000Z,2022-11-04T18:55:38.431000Z,2022-11-08T19:59:54.078000,2022-11-04T18:55:38.829894Z,57,C4DAS9DL,3100,40,Male,White,United States,United States,United States,English,No,Full-Time
63655feb5b899523050df56c,61537529838b05f12699918e,APPROVED,2022-11-04T18:54:37.880000Z,2022-11-04T18:56:51.633000Z,2022-11-08T20:00:14.464000,2022-11-04T18:56:52.061747Z,134,C4DAS9DL,1573,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655ff5c768ca6aefed044a,62dc24fa35bc6caa02048e3e,APPROVED,2022-11-04T18:54:49.557000Z,2022-11-04T18:56:12.134000Z,2022-11-08T19:59:54.172000,2022-11-04T18:56:12.917582Z,83,C4DAS9DL,590,42,Male,White,Japan,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6365600c3cdf2afd35cbc869,63653ece89408e389ded0450,APPROVED,2022-11-04T18:55:11.791000Z,2022-11-04T18:56:50.321000Z,2022-11-08T19:59:54.271000,2022-11-04T18:56:50.725453Z,99,C4DAS9DL,6,19,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636560180495e36ba341aeb5,5be2f3db4616da00010def19,APPROVED,2022-11-04T18:55:23.275000Z,2022-11-04T18:56:41.256000Z,2022-11-08T20:00:14.581000,2022-11-04T18:56:41.739547Z,78,C4DAS9DL,2696,42,Female,White,United States,United States,United States,English,Yes,Full-Time
6365601975486c5dc02a66e6,608df7e7f5aba26e1231a0b0,APPROVED,2022-11-04T18:55:23.750000Z,2022-11-04T18:58:12.037000Z,2022-11-08T19:59:54.368000,2022-11-04T18:58:12.438780Z,169,C4DAS9DL,951,35,Male,Other,Russian Federation,United States,Russian Federation,English,No,Full-Time
6365601d8ca120ba20f46429,5653c7df04212700124a0fdf,APPROVED,2022-11-04T18:55:28.523000Z,2022-11-04T18:57:03.157000Z,2022-11-08T19:59:54.466000,2022-11-04T18:57:03.517085Z,95,C4DAS9DL,1121,31,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365603e3e542a64522c931f,62acafc833450e1feb7ba05b,APPROVED,2022-11-04T18:56:00.809000Z,2022-11-04T18:56:51.957000Z,2022-11-08T19:59:54.559000,2022-11-04T18:56:52.941008Z,52,C4DAS9DL,254,18,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
6365603f1e93d24cc3749b5b,555122cbfdf99b7f207446bb,APPROVED,2022-11-04T18:56:02.089000Z,2022-11-04T18:57:16.287000Z,2022-11-08T20:00:14.697000,2022-11-04T18:57:16.832564Z,75,C4DAS9DL,1405,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365603f92a42e7c3919d50f,5fbeb5b0ba6d34000a5e4a00,APPROVED,2022-11-04T18:56:04.538000Z,2022-11-04T18:58:49.783000Z,2022-11-08T19:59:54.654000,2022-11-04T18:58:50.248034Z,166,C4DAS9DL,266,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365604f98dc62a09bec02aa,59e833e72f63d30001c8fb86,APPROVED,2022-11-04T18:56:18.659000Z,2022-11-04T18:58:50.072000Z,2022-11-08T19:59:54.750000,2022-11-04T18:58:50.439933Z,152,C4DAS9DL,3115,35,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636560608baeccaa455ee6ef,60fddd1ef83cc16b0411a2ba,APPROVED,2022-11-04T18:56:36.114000Z,2022-11-04T18:58:48.194000Z,2022-11-08T20:00:14.814000,2022-11-04T18:58:48.553516Z,133,C4DAS9DL,681,32,Female,White,United States,United States,Ireland,English,No,Full-Time
63656091de69c66079805659,629e1dcac03690dc02e2859c,APPROVED,2022-11-04T18:57:24.176000Z,2022-11-04T18:59:11.457000Z,2022-11-08T19:59:54.845000,2022-11-04T18:59:11.793027Z,108,C4DAS9DL,897,29,Male,White,United States,United States,United States,English,No,Full-Time
6365609ba7b8dc5a18e4fe80,5cfca829c7d9910001ae87f8,APPROVED,2022-11-04T18:57:34.644000Z,2022-11-04T18:58:32.074000Z,2022-11-08T19:59:54.944000,2022-11-04T18:58:32.435326Z,58,C4DAS9DL,481,22,Male,Asian,Korea,United States,Korea,English,Yes,Full-Time
636560a194b38f025f056681,62f86986459eb8ab70339c2d,APPROVED,2022-11-04T18:57:41.771000Z,2022-11-04T18:58:59.011000Z,2022-11-08T19:59:55.043000,2022-11-04T18:58:59.453212Z,78,C4DAS9DL,363,22,Male,White,United States,United States,United States,English,No,Part-Time
636560a85d4b09eb070df5de,5dcf33e0961cb308755ac95b,APPROVED,2022-11-04T18:57:47.282000Z,2022-11-04T18:59:04.832000Z,2022-11-08T20:00:14.920000,2022-11-04T18:59:05.203958Z,78,C4DAS9DL,1935,36,Female,White,United States,United States,United States,English,Yes,Full-Time
636560aaff5d773b53c3361a,5c50ccae2423780001085cb9,APPROVED,2022-11-04T18:57:52.858000Z,2022-11-04T18:58:59.277000Z,2022-11-08T20:00:15.031000,2022-11-04T18:58:59.689686Z,67,C4DAS9DL,354,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636560ac2350a9f8ebf9a2b6,5928b05e590f0b000126edb8,APPROVED,2022-11-04T18:57:50.368000Z,2022-11-04T18:58:55.609000Z,2022-11-08T19:59:55.138000,2022-11-04T18:58:56.592021Z,66,C4DAS9DL,3745,25,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
636560b36d283da5f5e4ff05,6116f187f0db389b36196c1c,APPROVED,2022-11-04T18:57:58.012000Z,2022-11-04T18:59:32.081000Z,2022-11-08T20:00:15.135000,2022-11-04T18:59:32.458106Z,95,C4DAS9DL,667,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
636560da705fe39f84e18695,5a7d12a1f49c9a0001f33d53,APPROVED,2022-11-04T18:58:38.672000Z,2022-11-04T18:59:49.369000Z,2022-11-08T19:59:55.227000,2022-11-04T18:59:49.974528Z,71,C4DAS9DL,1366,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636560e79315ebb1d2200db5,5b406fc7c2e38100017613c4,APPROVED,2022-11-04T18:58:49.489000Z,2022-11-04T18:59:23.654000Z,2022-11-08T19:59:55.324000,2022-11-04T18:59:24.073904Z,35,C4DAS9DL,119,28,Male,White,United States,United States,Germany,English,No,Full-Time
636560eec71d72ddcdf46475,5a3bf28afbc64300010a2530,APPROVED,2022-11-04T18:58:57.650000Z,2022-11-04T19:00:08.552000Z,2022-11-08T20:00:15.238000,2022-11-04T19:00:10.022879Z,71,C4DAS9DL,1640,33,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
636560f1385f1601820868d4,5ac2f7e35cd1050001621c00,APPROVED,2022-11-04T18:59:04.546000Z,2022-11-04T19:00:57.004000Z,2022-11-08T19:59:55.415000,2022-11-04T19:00:57.401331Z,113,C4DAS9DL,2604,46,Male,White,United States,United States,United States,English,No,Other
636560f6785d7904c6ed4ddc,63654efbd7c8adfe8cee2b6a,APPROVED,2022-11-04T18:59:10.459000Z,2022-11-04T19:00:53.717000Z,2022-11-08T20:00:15.348000,2022-11-04T19:00:54.509604Z,104,C4DAS9DL,1,29,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636560f7920f4c6da336c408,6137c72965565266b4354d38,APPROVED,2022-11-04T18:59:06.117000Z,2022-11-04T19:00:27.299000Z,2022-11-08T20:00:15.457000,2022-11-04T19:00:27.659470Z,82,C4DAS9DL,1417,25,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63656102ff198afe41d46c34,5be10ec03e09dc00010e8ccc,APPROVED,2022-11-04T18:59:16.936000Z,2022-11-04T19:00:41.604000Z,2022-11-08T19:59:55.505000,2022-11-04T19:00:42.110374Z,85,C4DAS9DL,2577,33,Male,White,United States,United States,United States,English,No,Full-Time
636561107ba04a577c66129a,63640eea073c333b9864c09c,APPROVED,2022-11-04T18:59:32.869000Z,2022-11-04T19:00:46.672000Z,2022-11-08T19:59:55.601000,2022-11-04T19:00:47.917226Z,74,C4DAS9DL,6,31,Male,Asian,Pakistan,United States,Pakistan,English,No,Full-Time
636561154251dec16c202912,615dd68523c38ecff40b29b4,APPROVED,2022-11-04T18:59:35.344000Z,2022-11-04T19:04:52.635000Z,2022-11-08T19:59:55.698000,2022-11-04T19:04:53.085475Z,318,C4DAS9DL,1554,26,Male,White,United States,United States,United States,English,Yes,Part-Time
6365611b4e1db640afe7a287,6286e40c379938abc16e254b,APPROVED,2022-11-04T18:59:42.567000Z,2022-11-04T19:01:08.440000Z,2022-11-08T19:59:55.797000,2022-11-04T19:01:09.519262Z,86,C4DAS9DL,958,31,Male,White,United States,United States,United States,English,No,Full-Time
63656135e0627316ceed0404,615351cf254ed1f941d06e61,APPROVED,2022-11-04T19:00:09.484000Z,2022-11-04T19:02:19.944000Z,2022-11-08T19:59:55.895000,2022-11-04T19:02:20.340791Z,131,C4DAS9DL,889,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365613f86b664ccbc36c433,629fa760fe340707d1dfd548,APPROVED,2022-11-04T19:00:18.750000Z,2022-11-04T19:01:40.859000Z,2022-11-08T20:00:15.568000,2022-11-04T19:01:44.809731Z,83,C4DAS9DL,442,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6365614436cd783870d03bf8,6109e66221c80df99630b0b3,APPROVED,2022-11-04T19:00:22.904000Z,2022-11-04T19:02:12.493000Z,2022-11-08T19:59:55.995000,2022-11-04T19:02:16.097994Z,110,C4DAS9DL,589,31,Male,White,United States,United States,United States,English,No,Full-Time
63656148dbffc52a375388dc,63615578602f86d88b70fa8a,APPROVED,2022-11-04T19:00:30.788000Z,2022-11-04T19:02:53.484000Z,2022-11-08T19:59:56.103000,2022-11-04T19:02:53.905761Z,143,C4DAS9DL,9,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
63656150803c5ce604f9a258,5a7dfc2c5292b8000122bd74,APPROVED,2022-11-04T19:00:34.388000Z,2022-11-04T19:01:38.533000Z,2022-11-08T19:59:56.199000,2022-11-04T19:01:40.943364Z,65,C4DAS9DL,2184,36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63656158c768ca6aefed0488,5c7d6064f066ff001468d0f5,APPROVED,2022-11-04T19:00:44.007000Z,2022-11-04T19:02:10.187000Z,2022-11-08T19:59:56.295000,2022-11-04T19:02:10.645424Z,87,C4DAS9DL,2326,21,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63656164960c07e758b3ad5f,61fa94565719bc09cb834f00,APPROVED,2022-11-04T19:00:55.075000Z,2022-11-04T19:02:11.223000Z,2022-11-08T20:00:15.682000,2022-11-04T19:02:13.085437Z,77,C4DAS9DL,656,28,Female,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
63656168c34652d856ed043f,60675b278929f00a78c91c3f,APPROVED,2022-11-04T19:00:59.569000Z,2022-11-04T19:03:29.857000Z,2022-11-08T19:59:56.392000,2022-11-04T19:03:30.846713Z,151,C4DAS9DL,2132,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6365619407adf9e5ac630911,60270b1e704fd249e21b0ae2,APPROVED,2022-11-04T19:01:44.822000Z,2022-11-04T19:04:37.726000Z,2022-11-08T19:59:56.494000,2022-11-04T19:04:38.169664Z,173,C4DAS9DL,1176,60,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
636561972b81ff58ce5bbcc0,5c4c7a1a9446be00017e6b4a,APPROVED,2022-11-04T19:01:47.518000Z,2022-11-04T19:06:00.034000Z,2022-11-08T20:00:15.794000,2022-11-04T19:06:00.606287Z,253,C4DAS9DL,3241,47,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
636561c12d905746a8707ace,5f13cd9693d2ed043a5e7c96,APPROVED,2022-11-04T19:02:27.923000Z,2022-11-04T19:03:58.760000Z,2022-11-08T19:59:56.587000,2022-11-04T19:03:59.217031Z,91,C4DAS9DL,2371,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636561c2affcf272c4ca8555,5a6fa677c2eb6c00017e042e,APPROVED,2022-11-04T19:02:28.750000Z,2022-11-04T19:03:43.636000Z,2022-11-08T19:59:56.873000,2022-11-04T19:03:45.307269Z,75,C4DAS9DL,3703,27,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
636561e25ed5b18a4d2a666f,6300fa4d8504a0077a77a5b0,APPROVED,2022-11-04T19:03:16.148000Z,2022-11-04T19:04:40.096000Z,2022-11-08T19:59:56.989000,2022-11-04T19:04:40.567995Z,84,C4DAS9DL,188,24,Male,Asian,United States,United States,Hong Kong,English,No,Full-Time
636561e33474dd08d2805653,5d4709f1291942001c2bf782,APPROVED,2022-11-04T19:03:05.508000Z,2022-11-04T19:04:18.319000Z,2022-11-08T20:00:15.901000,2022-11-04T19:04:19.097405Z,73,C4DAS9DL,485,36,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
636561e60ff84bdfad538884,60fcc830872e6203086fa1a6,APPROVED,2022-11-04T19:03:05.407000Z,2022-11-04T19:04:48.705000Z,2022-11-08T20:00:16.008000,2022-11-04T19:04:49.208853Z,104,C4DAS9DL,1858,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
636561fd5b899523050df5a7,608de796e01aab901bea05d1,APPROVED,2022-11-04T19:03:29.235000Z,2022-11-04T19:04:19.331000Z,2022-11-08T20:00:16.121000,2022-11-04T19:04:19.777266Z,51,C4DAS9DL,477,27,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
636562218dbb00aa6241ae64,55a82361fdf99b058cb281bd,APPROVED,2022-11-04T19:04:04.998000Z,2022-11-04T19:05:57.094000Z,2022-11-08T19:59:57.091000,2022-11-04T19:05:58.001456Z,113,C4DAS9DL,1621,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63656226714c727af6086895,5f88fc9a4157a110c725e6f5,APPROVED,2022-11-04T19:04:09.657000Z,2022-11-04T19:05:55.985000Z,2022-11-08T19:59:57.183000,2022-11-04T19:05:56.451154Z,107,C4DAS9DL,1162,25,Male,Asian,United States,United States,United States,English,Yes,Part-Time
6365622c390fe7d70c63090a,5ff37fcafef4d1958f4ac4a3,APPROVED,2022-11-04T19:04:15.239000Z,2022-11-04T19:05:28.642000Z,2022-11-08T20:00:16.228000,2022-11-04T19:05:29.077650Z,74,C4DAS9DL,1895,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
